Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4162990,,None,237.28,0,1.73,15,CCS(=O)(=O)c1ccc(O)c2ncccc12,IC50,=',50.12,nM,7.30,,,UO_0000065,30.77,0.62,5.57,10.85,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4176890,,None,371.31,0,3.93,18,O=S(=O)(c1ccc(C(F)(F)F)cc1)c1cc(F)c(O)c2ncccc12,IC50,=',79.43,nM,7.10,,,UO_0000065,19.12,0.39,3.17,10.56,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL2206397,,None,214.31,0,3.13,"6d, Ro-4992479",CCc1cccc(CC)c1Cc1ncc[nH]1,Inhibition,=',3.0,%,,,,UO_0000187,,,,,0,CHEMBL2213059,Inhibition of COMT at 10 uM by CEREP assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL2203234,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,
CHEMBL553016,,None,738.65,2,1.62,4e,COc1ccc(C(O)CN(C)Cc2ccccc2)cc1CC[S+](C)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[I-],Ki,=',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL659331,Compound was tested for inhibition of Catechol O-methyltransferase using radiochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1121736,1,Scientific Literature,J Med Chem,1981,None,,,
CHEMBL3819488,,None,1104.25,None,None,13,CN(Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1)C(=O)CCCCCNC(=O)C[C@H](NC(=O)c1ccc(N=[N+]=[N-])cc1)C(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,IC50,=',648.0,nM,6.19,,,UO_0000065,5.60,None,None,None,0,CHEMBL3821389,Inhibition of human recombinant His-tagged soluble COMT expressed in Escherichia coli BL21 using aesculetin as substrate after 60 mins by microplate assay in presence of SAM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3817783,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3425740,,None,335.40,0,04.04,24,CCCC(O)c1cc(=O)c(O)cn1-c1cccc(-c2ccccc2)c1,IC50,=',57.0,nM,7.24,,,UO_0000065,21.60,0.40,3.20,11.60,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3425739,,None,369.42,0,4.29,23,O=c1cc(C(O)c2ccccc2)n(-c2cccc(-c3ccccc3)c2)cc1O,IC50,=',88.0,nM,07.06,,,UO_0000065,19.10,0.34,2.77,11.30,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3425727,,None,231.25,0,1.34,11,Cc1ccc(-n2cc(O)c(=O)cc2CO)cc1,IC50,=',1700.0,nM,5.77,,,UO_0000065,24.95,0.46,4.43,9.24,0,CHEMBL3429503,Inhibition of C-terminal His6-tagged recombinant human membrane bound COMT expressed in Bacmid infected Sf-9 insect cells using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3425722,,None,194.22,0,1.20,4,O=c1[nH]c(-c2cccs2)ncc1O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3429505,Inhibition of recombinant human soluble COMT using dopamine/SAM as substrate/cofactor preincubated for 2 hrs followed by dopamine/SAM addition after 25 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3425416,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,
CHEMBL3289429,,None,234.21,0,2.26,4,Cc1nc(C(F)(F)F)c(-c2nc[nH]n2)s1,Kd,=',251188.64,nM,3.60,,,UO_0000065,15.37,0.33,1.34,6.61,0,CHEMBL3291945,Binding affinity to NHS-PEG4-Biotin-labeled human COMT after 1 hr by surface plasmon resonance assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3286156,1,Scientific Literature,J Med Chem,2014,None,,,
CHEMBL953,ENTACAPONE,4.0,305.29,0,1.78,Entacapone,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,IC50,=',60.0,nM,7.22,,,UO_0000065,23.66,0.45,5.44,5.66,0,CHEMBL4418740,Inhibition of COMT (unknown origin) in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL3289432,,None,179.25,0,2.15,7,Cc1nc(C)c(-c2cc[nH]n2)s1,Ki,=',7900.0,nM,5.10,,,UO_0000065,28.47,0.58,2.95,12.27,0,CHEMBL3291944,Inhibition of catalytic activity of human cloned COMT expressed in Escherichia coli using [3H]-S-adenosylmethionine as substrate after 20 mins by liquid scintillation counting,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3286156,1,Scientific Literature,J Med Chem,2014,None,,,
CHEMBL3289430,,None,162.20,0,1.12,5,Cc1nn(C)cc1-c1cc[nH]n1,Delta Tm,=',5.7,degrees C,,,,UO_0000027,,,,,0,CHEMBL3291948,Binding affinity to human cloned COMT assessed as change in melting temperature at 0.2 mM by differential scanning fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3286156,1,Scientific Literature,J Med Chem,2014,None,,,
CHEMBL1089318,OPICAPONE,4.0,413.17,0,3.28,"3, BIA 9-1067",Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,Ki,=',10.0,nM,8.00,,,UO_0000065,19.36,0.40,4.72,5.35,0,CHEMBL3291944,Inhibition of catalytic activity of human cloned COMT expressed in Escherichia coli using [3H]-S-adenosylmethionine as substrate after 20 mins by liquid scintillation counting,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3286156,1,Scientific Literature,J Med Chem,2014,None,,,
CHEMBL3289429,,None,234.21,0,2.26,4,Cc1nc(C(F)(F)F)c(-c2nc[nH]n2)s1,Ki,=',251188.64,nM,3.60,,,UO_0000065,15.37,0.33,1.34,6.61,0,CHEMBL3291944,Inhibition of catalytic activity of human cloned COMT expressed in Escherichia coli using [3H]-S-adenosylmethionine as substrate after 20 mins by liquid scintillation counting,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3286156,1,Scientific Literature,J Med Chem,2014,None,,,
CHEMBL376888,,None,385.42,0,2.71,38,Cc1ccccc1N1CCN(CCC(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)CC1,Inhibition,=',95.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL222243,,None,405.84,0,03.05,36,O=C(CCN1CCN(c2ccccc2Cl)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',100.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL222484,,None,389.38,0,2.54,33,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',95.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL387347,,None,439.39,0,3.42,35,O=C(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',96.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL4476272,,None,283.24,0,2.47,315,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccccn1,Inhibition,=',70.0,%,,,,UO_0000187,,,,,0,CHEMBL4418741,Inhibition of COMT (unknown origin) at 200 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4474943,,None,332.30,0,02.01,331,N#C/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C(=O)Nc1nccs1,Inhibition,=',25.0,%,,,,UO_0000187,,,,,0,CHEMBL4418742,Inhibition of COMT (unknown origin) at 50 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL59,DOPAMINE,4.0,153.18,0,0.60,Dopamine,NCCc1ccc(O)c(O)c1,Drug metabolism,,,,,,Metabolite_Detected,,,,,,0,CHEMBL4719447,Substrate activity at COMT (unknown origin) assessed as 3-methoxythyramine formation in presence of cofactor SAM incubated for 120 mins by HPLC analysis,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4715787,1,Scientific Literature,J Med Chem,2016,None,TIME = 2.0 hr,,
CHEMBL3799278,,None,242.24,0,0.89,14,Cc1cn2nc(-n3ccc(=O)c(O)c3)ccc2n1,IC50,=',1667.0,nM,5.78,,,UO_0000065,23.85,0.44,4.89,7.98,0,CHEMBL3801493,Inhibition of recombinant human C-terminal His6-tagged soluble COMT transfected in Escherichia coli BL21-Gold (DE3) using SAM/dopamine as substrate preincubated for 2 hrs followed by substrate addition measured after 25 mins by SAC TAMRA tracer-based fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3797074,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL3798286,,None,264.28,0,2.61,8,O=c1ccn(-c2ccnc(-c3ccccc3)c2)cc1O,IC50,=',2325.0,nM,5.63,,,UO_0000065,21.32,0.38,03.02,10.22,0,CHEMBL3801493,Inhibition of recombinant human C-terminal His6-tagged soluble COMT transfected in Escherichia coli BL21-Gold (DE3) using SAM/dopamine as substrate preincubated for 2 hrs followed by substrate addition measured after 25 mins by SAC TAMRA tracer-based fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3797074,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL3797305,,None,238.25,0,02.09,13,O=c1ccn(-c2nccc3ccccc23)cc1O,IC50,=',962.0,nM,06.02,,,UO_0000065,25.25,0.46,3.93,10.92,0,CHEMBL3801492,Inhibition of recombinant human C-terminal His6-tagged MB-COMT expressed in Bacmid using SAM/dopamine as substrate preincubated for 2 hrs followed by substrate addition measured after 25 mins by SAC TAMRA tracer-based fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3797074,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL3798144,,None,271.30,0,02.06,7,O=c1ccn(-c2nc(-c3ccccn3)cs2)cc1O,IC50,>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3801492,Inhibition of recombinant human C-terminal His6-tagged MB-COMT expressed in Bacmid using SAM/dopamine as substrate preincubated for 2 hrs followed by substrate addition measured after 25 mins by SAC TAMRA tracer-based fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3797074,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL3798854,,None,265.27,0,2.00,15,O=c1ccn(-c2cc(-c3ccccn3)ccn2)cc1O,IC50,=',826.0,nM,06.08,,,UO_0000065,22.93,0.42,04.08,8.94,0,CHEMBL3801492,Inhibition of recombinant human C-terminal His6-tagged MB-COMT expressed in Bacmid using SAM/dopamine as substrate preincubated for 2 hrs followed by substrate addition measured after 25 mins by SAC TAMRA tracer-based fluorescence polarization assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL3797074,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,
CHEMBL1324,TOLCAPONE,4.0,273.24,0,2.55,1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Inhibition,=',97.0,%,,,,UO_0000187,,,,,1,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL223698,,None,312.35,0,1.63,25,O=C(CCN1CCSCC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',93.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL223697,,None,298.32,0,1.24,24,O=C(CN1CCSCC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',87.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL953,ENTACAPONE,4.0,305.29,0,1.78,SID26757974,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',77.0,%,,,,UO_0000187,,,,,1,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL221726,,None,399.40,0,02.04,40,O=C(CCN1CCN(C(=O)c2ccccc2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1,Inhibition,=',99.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL222408,,None,401.42,0,2.41,39,COc1ccccc1N1CCN(CCC(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)CC1,Inhibition,=',81.0,%,,,,UO_0000187,,,,,0,CHEMBL919027,Inhibition of COMT in human SK-N-SH cells at 100 nM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1149248,1,Scientific Literature,J Med Chem,2004,CHEMBL3307745,,,
CHEMBL4166574,,None,353.32,0,3.79,17,O=S(=O)(c1ccc(C(F)(F)F)cc1)c1ccc(O)c2ncccc12,IC50,=',63.1,nM,7.20,,,UO_0000065,20.38,0.41,3.41,10.70,0,CHEMBL4158335,Inhibition of c-terminal hexa-His tagged human MB-COMT expressed in HEK293 cell membrane homogenate using norepinephrine as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL310555,OXYQUINOLINE,-1.0,145.16,0,1.94,4,Oc1cccc2cccnc12,IC50,=',3162.28,nM,5.50,,,UO_0000065,37.89,0.68,3.56,16.61,0,CHEMBL4158369,Inhibition of c-terminal hexa-His tagged human MB-COMT (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4165800,,None,367.35,0,4.10,24,Cc1ccc(S(=O)(=O)c2cc(C(F)(F)F)c(O)c3ncccc23)cc1,IC50,>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4174102,,None,299.35,0,03.08,7,Cc1ccc(S(=O)(=O)c2ccc(O)c3ncccc23)cc1,IC50,=',19.95,nM,7.70,,,UO_0000065,25.72,0.50,4.62,11.45,0,CHEMBL4158369,Inhibition of c-terminal hexa-His tagged human MB-COMT (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL539878,,None,545.40,0,0.45,4c,C[S+](CCc1ccccc1)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[I-],Ki,=',800000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL659331,Compound was tested for inhibition of Catechol O-methyltransferase using radiochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1121736,1,Scientific Literature,J Med Chem,1981,None,,,
CHEMBL4747404,,None,313.43,0,4.31,22,COc1ccc([C@H](C)c2cc(-c3sc(C)nc3C)n[nH]2)cc1,IC50,=',860.0,nM,06.07,,,UO_0000065,19.35,0.38,1.76,11.94,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4174978,,None,368.46,0,3.34,16,O=S(=O)(c1ccc(O)c2ncccc12)N1CCCC1Cc1ccccc1,IC50,=',1995.26,nM,5.70,,,UO_0000065,15.47,0.30,2.36,08.09,0,CHEMBL4158337,"Inhibition of c-terminal hexa-His tagged human S-COMT expressed in HEK293-6E cell membrane homogenate using 7,8-dihydroxy-4-methylcoumarin as substrate after 1 hr in presence of SAM by MTase glo methyltransferase assay",B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4152376,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4467308,,None,300.23,0,1.75,525,N#C/C(=C(/O)c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccncn1,Inhibition,=',74.0,%,,,,UO_0000187,,,,,0,CHEMBL4418741,Inhibition of COMT (unknown origin) at 200 nM in presence of AdoMet and Esculetin by reaction kinetic model based assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4418489,38,Patent Bioactivity Data,,2018,None,,,
CHEMBL4760077,,None,283.40,0,4.30,18,Cc1nc(C)c(-c2cc(C(C)c3ccccc3)[nH]n2)s1,IC50,=',900.0,nM,06.05,,,UO_0000065,21.33,0.41,1.75,14.54,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL114981,,None,306.32,0,1.85,27b,O=C1c2c(cc(O)c(O)c2[N+](=O)[O-])CC1CN1CCCCC1,Inhibition,=',83.0,%,,,,UO_0000187,,,,,0,CHEMBL858656,Percentage inhibitory activity against COMT at 100 nM in human neuroblastoma SK-N-SH cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SK-N-SH,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL1140432,1,Scientific Literature,J Med Chem,2005,CHEMBL3307745,,,
CHEMBL4755152,,None,325.44,0,4.24,24,COc1ccc(C2(c3cc(-c4sc(C)nc4C)n[nH]3)CC2)cc1,IC50,=',75.0,nM,7.12,,,UO_0000065,21.89,0.42,2.88,14.03,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
CHEMBL4747819,,None,297.43,0,4.69,19,CCC(c1ccccc1)c1cc(-c2sc(C)nc2C)n[nH]1,IC50,=',21000.0,nM,4.68,,,UO_0000065,15.73,0.30,-0.01,11.25,0,CHEMBL4673834,Inhibition of recombinant wild-type human COMT expressed in Escherichia coli BL21 using 4-nitrocatechol-Alexa488 as substrate in presence of cofactor SAM preincubated for 1 min followed by substrate addition and measured every 60 sec up to 180 times by fluorescence based microtiter plate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2023,Catechol O-methyltransferase,Homo sapiens,SINGLE PROTEIN,CHEMBL4673202,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,
